market,ticker,providerSymbol,nameKr,assetType,sourceUniverse,tier,strategy,riskLevel,goals,beginnerFit,tags,dataStatus,expectedCagr,beta,mdd,dividendYield,displayDividendYield,dividendPolicy,dividendSource,metricsSource,reviewTag,reviewReason,notes,marketCap,aum,sizeSource
KR,266420,266420,KODEX 헬스케어,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|헬스케어|성장,ready_with_metrics,7.81,0.49,-56.59,0.21,0.21%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,304660,304660,KODEX 미국채울트라30년선물(H),ETF,existing_finple_kr_csv,standard,defensive,medium-high,defensive|core,False,채권|미국채|초장기채|환헤지|방어,ready_with_metrics,-3.9,0.06,-52.57,0.0,-,no_dividend,policy_zero_kr_special_etf,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,305540,305540,TIGER 2차전지테마,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|2차전지|성장,ready_with_metrics,12.88,1.09,-72.5,0.04,0.04%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,305720,305720,KODEX 2차전지산업,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|2차전지|성장,ready_with_metrics,10.0,1.07,-74.91,0.41,0.41%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,314250,314250,KODEX 미국FANG플러스(H),ETF,existing_finple_kr_csv,standard,growth,high,growth|core,False,해외지수|미국테크|빅테크|환헤지|성장,ready_with_metrics,27.12,0.5,-49.73,0.25,0.25%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,319640,319640,TIGER 골드선물(H),ETF,existing_finple_kr_csv,standard,defensive,medium,defensive|core,False,원자재|금|선물|환헤지|방어,ready_with_metrics,15.13,0.16,-24.71,1.01,1.01%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,364980,364980,TIGER 2차전지TOP10,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|2차전지|성장,ready_with_metrics,3.81,1.08,-74.56,0.31,0.31%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,367380,367380,ACE 미국나스닥100,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,해외지수|나스닥100|대표지수|성장,ready_with_metrics,25.61,0.3,-30.93,0.43,0.43%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,368590,368590,RISE 미국나스닥100,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,해외지수|나스닥100|대표지수|성장,ready_with_metrics,24.65,0.3,-31.05,0.48,0.48%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,371160,371160,TIGER 차이나항셍테크,ETF,existing_finple_kr_csv,standard,growth,high,growth|core,False,해외지수|중국|항셍테크|성장,ready_with_metrics,-3.55,0.03,-67.32,0.99,0.99%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,371460,371460,TIGER 차이나전기차SOLACTIVE,ETF,existing_finple_kr_csv,standard,growth,high,growth|core,False,해외지수|중국|전기차|성장,ready_with_metrics,5.96,-0.11,-69.31,1.0,1.00%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,379810,379810,KODEX 미국나스닥100,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,해외지수|나스닥100|대표지수|성장,ready_with_metrics,23.58,0.3,-31.04,0.75,0.75%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,381170,381170,TIGER 미국테크TOP10 INDXX,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,해외지수|미국테크|빅테크|성장,ready_with_metrics,27.76,0.3,-40.59,0.22,0.22%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,381180,381180,TIGER 미국필라델피아반도체나스닥,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,해외지수|반도체|성장,ready_with_metrics,36.64,0.78,-39.69,0.27,0.27%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import|preserved_from_existing_final,,,
KR,395270,395270,HANARO Fn K-반도체,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|반도체|성장,ready_with_metrics,-1.93,1.45,-39.17,0.15,0.15%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=47.52|preserved_from_existing_final,,,
KR,396500,396500,TIGER 반도체TOP10,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|반도체|성장,ready_with_metrics,-0.71,1.36,-41.45,0.16,0.16%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=40.83|preserved_from_existing_final,,,
KR,445290,445290,KODEX K-로봇액티브,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|로봇|액티브|성장,ready_with_metrics,8.36,1.09,-26.53,0.37,0.37%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=48.36|preserved_from_existing_final,,,
KR,466920,466920,SOL 조선TOP3플러스,ETF,existing_finple_kr_csv,standard,growth,medium-high,growth|core,False,국내섹터|조선|성장,ready_with_metrics,51.38,0.61,-21.92,0.11,0.11%,dividend_confirmed,existing_or_yfinance,fdr_close_price,ready_with_metrics,,metrics close basis 2026-05-24; dividend pending; validate before app import; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=72.49|preserved_from_existing_final,,,
KR,000810,000810,삼성화재,stock,existing_finple_kr_csv,core,dividend,medium,dividend|defensive,True,보험|금융|배당|개별주,ready_with_metrics,7.53,0.41,-59.22,3.90,3.90%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=7.17|preserved_from_existing_final,25404412137000,,data_0432_20260524.xlsx
KR,003550,003550,LG,stock,existing_finple_kr_csv,core,core,medium,core,True,지주|대형주|개별주,ready_with_metrics,6.62,0.79,-51.26,3.40,3.40%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=6.07|preserved_from_existing_final,18275257822500,,data_0432_20260524.xlsx
KR,017670,017670,SK텔레콤,stock,existing_finple_kr_csv,core,dividend,medium,dividend|defensive,True,통신|배당|방어주|개별주,ready_with_metrics,10.72,0.55,-42.83,3.10,3.10%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=11.32|preserved_from_existing_final,22080417448400,,data_0432_20260524.xlsx
KR,024110,024110,기업은행,stock,existing_finple_kr_csv,core,dividend,medium,dividend|core,True,금융|은행|배당|개별주,ready_with_metrics,6.17,0.41,-65.87,4.20,4.20%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=5.96|preserved_from_existing_final,16745943249000,,data_0432_20260524.xlsx
KR,028260,028260,삼성물산,stock,existing_finple_kr_csv,core,core,medium,core,True,지주|건설|상사|개별주,ready_with_metrics,13.56,1.01,-55.92,1.20,1.20%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=11.69|preserved_from_existing_final,68191467810500,,data_0432_20260524.xlsx
KR,030200,030200,KT,stock,existing_finple_kr_csv,core,dividend,medium,dividend|defensive,True,통신|배당|방어주|개별주,ready_with_metrics,5.69,0.26,-50.14,4.20,4.20%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=6.12|preserved_from_existing_final,14062810023000,,data_0432_20260524.xlsx
KR,032830,032830,삼성생명,stock,existing_finple_kr_csv,core,dividend,medium,dividend|core,True,보험|금융|배당|개별주,ready_with_metrics,13.6,0.85,-76.8,3.30,3.30%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=12.18|preserved_from_existing_final,72900000000000,,data_0432_20260524.xlsx
KR,033780,033780,KT&G,stock,existing_finple_kr_csv,core,dividend,medium,dividend|defensive,True,소비재|배당|방어주|개별주,ready_with_metrics,4.13,0.23,-53.58,4.10,4.10%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=5.07|preserved_from_existing_final,19516365728000,,data_0432_20260524.xlsx
KR,055550,055550,신한지주,stock,existing_finple_kr_csv,core,dividend,medium,dividend|core,True,금융|은행|배당|개별주,ready_with_metrics,9.35,0.51,-59.93,2.60,2.60%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=9.32|preserved_from_existing_final,46611058250200,,data_0432_20260524.xlsx
KR,086790,086790,하나금융지주,stock,existing_finple_kr_csv,core,dividend,medium,dividend|core,True,금융|은행|배당|개별주,ready_with_metrics,7.56,0.65,-66.76,4.00,4.00%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=18.05|preserved_from_existing_final,33500302030800,,data_0432_20260524.xlsx
KR,105560,105560,KB금융,stock,existing_finple_kr_csv,core,dividend,medium,dividend|core,True,금융|은행|배당|개별주,ready_with_metrics,9.56,0.53,-62.03,2.60,2.60%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,draft stock candidate; metrics pending; source snapshot 2026-05-24; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=17.18|preserved_from_existing_final,59656072800000,,data_0432_20260524.xlsx
KR,000020,000020,동화약품,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,-3.71,0.57,-81.32,0.99,0.99%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,174571687500,,data_0432_20260524.xlsx
KR,000040,000040,KR모터스,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,-32.66,0.39,-98.44,0.0,-,no_dividend,kr_stock_xlsx_no_dividend,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,168760470960,,data_0432_20260524.xlsx
KR,000050,000050,경방,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,-5.38,0.48,-72.28,1.70,1.70%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,274975158100,,data_0432_20260524.xlsx
KR,000070,000070,삼양홀딩스,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,-5.68,0.62,-80.54,5.70,5.70%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,581360700000,,data_0338_20260524.xlsx
KR,000080,000080,하이트진로,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,-4.7,0.24,-64.99,3.70,3.70%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,1187362034230,,data_0432_20260524.xlsx
KR,000087,000087,하이트진로2우B,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,-3.5,0.19,-44.38,,확인 필요,review_required,,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,15494191980,,data_0432_20260524.xlsx
KR,000088,000088,한화3우B,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,review_required,,,,,확인 필요,review_required,,fdr_close_price,review_required,missing_expectedCagr; missing_beta; missing_mdd,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,987686046900,,data_0432_20260524.xlsx
KR,000100,000100,유한양행,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,7.66,0.4,-50.34,1.69,1.69%,dividend_confirmed,data_5447_20260525.xlsx,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification; KR CAGR normalized override restored from v2.2.3; rawCagrBeforeFinal=7.8|preserved_from_existing_final,7032883168300,,data_0432_20260524.xlsx
KR,000104,000104,CJ4우(전환),stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,review_required,,,,,확인 필요,review_required,,fdr_close_price,review_required,missing_expectedCagr; missing_beta; missing_mdd,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,658913220800,,data_0432_20260524.xlsx
KR,000105,000105,유한양행우,stock,fdr_krx_listing,standard,growth,medium-high,growth,False,개별주|KOSPI,ready_with_metrics,11.66,0.19,-63.11,,확인 필요,review_required,,fdr_close_price,ready_with_metrics,,FinanceDataReader KRX listing seed; review classification|preserved_from_existing_final,88334312000,,data_0432_20260524.xlsx
